,bill_no,cashier_id
10756,562270,3
10757,562271,4
10758,562272,4
10759,562273,9
10760,562275,27
10761,562276,1
10762,562277,2
10763,562282,1
10764,562283,1
10765,562284,4
10766,562286,2
10767,562287,9
10768,562290,2
10769,562313,3
10770,562332,3
10771,562339,3
10772,562340,4
10773,562341,1
10774,562342,4
10775,562345,3
10776,562346,4
10777,562347,4
10778,562348,4
10779,562349,1
10780,562350,4
10781,562351,2
10782,562353,1
10783,562354,4
10784,562355,4
10785,562365,4
10786,562366,4
10787,562368,2
10788,562369,2
10789,562370,26
10790,562371,3
10791,562372,1
10792,562373,4
10793,562376,1
10794,562377,4
10795,562378,1
10796,562379,4
10797,562380,2
10798,562381,4
10799,562387,1
10800,562388,2
10801,562389,4
10802,562392,3
10803,562393,2
10804,562416,1
10805,562417,2
10806,562418,1
10807,562419,4
10808,562420,3
10809,562422,4
10810,562424,21
10811,562426,2
10812,562427,2
10813,562428,3
10814,562429,4
10815,562430,4
10816,562431,4
10817,562432,1
10818,562433,3
10819,562434,3
10820,562435,26
10821,562437,4
10822,562439,3
10823,562440,2
10824,562441,4
10825,562442,1
10826,562443,4
10827,562444,2
10828,562445,29
10829,562446,3
10830,562447,3
10831,562448,3
10832,562449,2
10833,562450,27
10834,562451,3
10835,562452,2
10836,562453,2
10837,562454,1
10838,562455,2
10839,562456,3
10840,562457,3
10841,562458,1
10842,562459,2
10843,562460,3
10844,562461,1
10845,562462,2
10846,562465,4
10847,562466,3
10848,562467,1
10849,562468,1
10850,562490,2
10851,562516,3
10852,562517,2
10853,562518,3
10854,562519,1
10855,562520,27
10856,562521,4
10857,562523,3
10858,562524,1
10859,562525,1
10860,562526,2
10861,562527,26
10862,562528,21
10863,562529,1
10864,562530,3
10865,562531,1
10866,562532,2
10867,562533,4
10868,562534,2
10869,562535,3
10870,562536,3
10871,562537,26
10872,562538,2
10873,562539,1
10874,562540,3
10875,562541,1
10876,562542,4
10877,562543,1
10878,562545,4
10879,562549,4
10880,562550,2
10881,562551,2
10882,562552,1
10883,562553,3
10884,562555,4
10885,562558,3
10886,562562,3
10887,562563,4
10888,562564,4
10889,562565,1
10890,562566,4
10891,562567,1
10892,562568,26
10893,562569,4
10894,562570,3
10895,562571,2
10896,562573,4
10897,562574,3
10898,562575,2
10899,562576,4
10900,562578,2
10901,562579,4
10902,562580,2
10903,562581,2
10904,562583,3
10905,562584,1
10906,562585,1
10907,562586,3
10908,562587,3
10909,562588,3
10910,562589,1
10911,562590,3
10912,562591,4
10913,562592,4
10914,562593,2
10915,562595,2
10916,562596,3
10917,562598,4
10918,562599,2
10919,562600,8
10920,562602,31
10921,562603,3
10922,562604,3
10923,562605,26
10924,562607,3
10925,562608,2
10926,562609,1
10927,562610,1
10928,562611,3
10929,562612,3
10930,562614,1
10931,562615,3
10932,562616,2
10933,562619,1
10934,562621,3
10935,562649,2
10936,562652,1
10937,562680,4
10938,562688,4
10939,562701,1
10940,562708,4
10941,562710,3
10942,562711,1
10943,562712,3
10944,562713,1
10945,562715,1
10946,562716,2
10947,562717,4
10948,562718,2
10949,562719,3
10950,562720,3
10951,562721,4
10952,562722,3
10953,562725,1
10954,562727,3
10955,562729,26
10956,562730,4
10957,562732,3
10958,562733,3
10959,562767,4
10960,562768,2
10961,562769,4
10962,562770,1
10963,562771,2
10964,562772,2
10965,562774,1
10966,562775,1
10967,562776,1
10968,562777,4
10969,562778,2
10970,562779,1
10971,562780,1
10972,562781,2
10973,562782,1
10974,562783,1
10975,562784,3
10976,562788,3
10977,562789,16
10978,562791,3
10979,562792,4
10980,562804,3
10981,562806,2
10982,562807,2
10983,562809,3
10984,562810,2
10985,562812,3
10986,562838,2
10987,562839,3
10988,562840,1
10989,562841,3
10990,562842,3
10991,562843,4
10992,562844,15
10993,562846,3
10994,562847,2
10995,562849,2
10996,562850,3
10997,562851,2
10998,562852,1
10999,562854,3
11000,562878,1
11001,562879,1
11002,562880,1
11003,562881,1
11004,562882,7
11005,562883,4
11006,562885,3
11007,562886,3
11008,562888,1
11009,562890,4
11010,562891,2
11011,562892,1
11012,562893,4
11013,562894,27
11014,562902,3
11015,562907,2
11016,562908,4
11017,562912,1
11018,562913,3
11019,562914,2
11020,562916,3
11021,562918,3
11022,562919,1
11023,562920,1
11024,562922,21
11025,562923,4
11026,562924,3
11027,562925,3
11028,562926,1
11029,562928,3
11030,562929,3
11031,562930,4
11032,562931,1
11033,562932,1
11034,562933,1
11035,562934,4
11036,562936,3
11037,562937,2
11038,562939,4
11039,562940,2
11040,562941,1
11041,562942,1
11042,562944,3
11043,562947,3
11044,562948,4
11045,562949,3
11046,562950,3
11047,562951,4
11048,562955,1
11049,562963,1
11050,562964,4
11051,562965,4
11052,562966,2
11053,562967,4
11054,562968,4
11055,562980,3
11056,562984,4
11057,562999,2
11058,563011,3
11059,563012,3
11060,563013,1
11061,563014,2
11062,563016,3
11063,563017,3
11064,563018,4
11065,563019,2
11066,563021,4
11067,563022,2
11068,563023,1
11069,563024,3
11070,563026,3
11071,563027,3
11072,563028,2
11073,563029,3
11074,563030,3
11075,563031,4
11076,563032,3
11077,563033,3
11078,563034,3
11079,563035,3
11080,563036,2
11081,563037,29
11082,563038,4
11083,563060,4
11084,563061,1
11085,563062,1
11086,563070,4
11087,563071,1
11088,563073,2
11089,563074,1
11090,563075,2
11091,563076,16
11092,563078,3
11093,563079,1
11094,563080,3
11095,563088,3
11096,563089,4
11097,563090,1
11098,563091,2
11099,563092,4
11100,563093,3
11101,563094,4
11102,563095,3
11103,563096,2
11104,563097,4
11105,563099,4
11106,563100,15
11107,563103,1
11108,563104,1
11109,563110,1
11110,563111,1
11111,563112,2
11112,563137,2
11113,563147,4
11114,563149,3
11115,563150,4
11116,563155,1
11117,563160,3
11118,563161,2
11119,563162,4
11120,563163,3
11121,563164,3
11122,563165,16
11123,563166,4
11124,563167,1
11125,563168,1
11126,563170,4
11127,563171,1
11128,563172,29
11129,563173,2
11130,563174,1
11131,563175,3
11132,563176,1
11133,563177,3
11134,563178,4
11135,563179,32
11136,563180,2
11137,563181,4
11138,563182,4
11139,563183,2
11140,563184,3
11141,563188,3
11142,563189,27
11143,563190,4
11144,563191,4
11145,563192,4
11146,563193,3
11147,563194,4
11148,563195,2
11149,563196,1
11150,563198,1
11151,563199,1
11152,563200,3
11153,563201,1
11154,563202,27
11155,563203,1
11156,563204,4
11157,563205,4
11158,563206,4
11159,563208,2
11160,563209,2
11161,563210,2
11162,563211,4
11163,563212,1
11164,563213,2
11165,563214,1
11166,563215,1
11167,563216,2
11168,563217,2
11169,563227,2
11170,563228,3
11171,563229,4
11172,563230,2
11173,563231,3
11174,563233,3
11175,563234,4
11176,563236,2
11177,563237,1
11178,563238,3
11179,563239,1
11180,563241,13
11181,563242,1
11182,563243,1
11183,563245,1
11184,563246,1
11185,563247,2
11186,563248,4
11187,563250,3
11188,563251,1
11189,563252,1
11190,563253,2
11191,563255,1
11192,563256,4
11193,563257,2
11194,563259,3
11195,563261,4
11196,563262,4
11197,563264,3
11198,563268,4
11199,563288,27
11200,563300,2
11201,563328,1
11202,563333,3
11203,563345,26
11204,563346,2
11205,563347,3
11206,563348,4
11207,563349,4
11208,563350,4
11209,563351,2
11210,563352,2
11211,563353,17
11212,563354,2
11213,563356,1
11214,563357,4
11215,563358,3
11216,563360,3
11217,563361,1
11218,563362,3
11219,563364,2
11220,563365,2
11221,563366,4
11222,563367,1
11223,563368,2
11224,563369,2
11225,563370,4
11226,563371,4
11227,563372,1
11228,563373,26
11229,563374,2
11230,563376,3
11231,563377,1
11232,563381,4
11233,563382,4
11234,563384,4
11235,563404,1
11236,563425,1
11237,563426,2
11238,563427,4
11239,563428,2
11240,563429,4
11241,563430,4
11242,563431,1
11243,563432,4
11244,563434,4
11245,563435,3
11246,563436,4
11247,563437,2
11248,563438,1
11249,563439,3
11250,563441,1
11251,563442,4
11252,563443,8
11253,563444,1
11254,563448,3
11255,563450,4
11256,563451,3
11257,563454,1
11258,563465,3
11259,563467,1
11260,563468,2
11261,563476,3
11262,563477,9
11263,563482,9
11264,563498,4
11265,563499,2
11266,563500,1
11267,563501,4
11268,563502,27
11269,563503,3
11270,563504,2
11271,563505,2
11272,563506,4
11273,563507,1
11274,563508,1
11275,563509,2
11276,563510,2
11277,563518,9
11278,563522,1
11279,563532,2
11280,563533,2
11281,563534,4
11282,563538,3
11283,563540,26
11284,563543,1
11285,563544,4
11286,563545,2
11287,563546,1
11288,563548,26
11289,563549,1
11290,563550,2
11291,563551,4
11292,563552,2
11293,563555,1
11294,563556,4
11295,563557,4
11296,563560,3
11297,563561,3
11298,563562,1
11299,563563,1
11300,563564,4
11301,563565,1
11302,563566,1
11303,563567,2
11304,563569,4
11305,563571,2
11306,563572,3
11307,563573,3
11308,563574,1
11309,563575,2
11310,563576,4
11311,563578,2
11312,563579,4
11313,563580,2
11314,563584,3
11315,563585,2
11316,563588,1
11317,563589,3
11318,563590,2
11319,563597,3
11320,563613,22
11321,563614,32
11322,563615,1
11323,563617,3
11324,563618,3
11325,563619,2
11326,563620,4
11327,563621,2
11328,563622,1
11329,563623,2
11330,563626,2
11331,563638,3
11332,563656,2
11333,563657,4
11334,563658,1
11335,563659,3
11336,563660,3
11337,563661,3
11338,563662,27
11339,563674,3
11340,563680,2
11341,563684,3
11342,563686,1
11343,563687,3
11344,563688,1
11345,563689,1
11346,563690,3
11347,563691,1
11348,563692,2
11349,563694,1
11350,563695,2
11351,563696,4
11352,563697,4
11353,563698,2
11354,563699,4
11355,563703,3
11356,563705,4
11357,563706,3
11358,563707,2
11359,563708,1
11360,563709,1
11361,563710,4
11362,563711,1
11363,563712,27
11364,563714,1
11365,563717,1
11366,563718,4
11367,563719,4
11368,563720,4
11369,563721,4
11370,563722,3
11371,563723,4
11372,563726,3
11373,563727,3
11374,563728,1
11375,563729,4
11376,563730,1
11377,563731,1
11378,563732,2
11379,563733,2
11380,563734,2
11381,563735,4
11382,563736,1
11383,563737,1
11384,563738,4
11385,563739,2
11386,563740,4
11387,563741,2
11388,563742,2
11389,563743,2
11390,563744,3
11391,563745,1
11392,563746,2
11393,563747,2
11394,563748,2
11395,563749,31
11396,563750,2
11397,563753,27
11398,563754,4
11399,563755,2
11400,563756,7
11401,563764,2
11402,563771,2
11403,563776,26
11404,563808,26
11405,563812,2
11406,563818,1
11407,563819,3
11408,563821,4
11409,563822,1
11410,563830,2
11411,563831,1
11412,563832,1
11413,563833,2
11414,563834,4
11415,563835,1
11416,563836,1
11417,563837,2
11418,563839,2
11419,563840,2
11420,563841,2
11421,563842,1
11422,563843,3
11423,563844,2
11424,563845,1
11425,563846,2
11426,563847,4
11427,563849,3
11428,563850,2
11429,563851,1
11430,563852,29
11431,563854,29
11432,563855,2
11433,563857,3
11434,563858,4
11435,563890,3
11436,563891,4
11437,563892,4
11438,563893,3
11439,563895,1
11440,563896,2
11441,563897,27
11442,563898,3
11443,563901,9
11444,563902,1
11445,563903,4
11446,563904,1
11447,563905,3
11448,563906,2
11449,563907,2
11450,563908,2
11451,563909,4
11452,563910,2
11453,563911,4
11454,563912,3
11455,563914,26
11456,563915,3
11457,563916,1
11458,563917,4
11459,563919,4
11460,563920,3
11461,563921,4
11462,563922,3
11463,563923,1
11464,563924,2
11465,563925,4
11466,563926,27
11467,563927,2
11468,563928,3
11469,563929,3
11470,563930,1
11471,563931,1
11472,563932,4
11473,563933,3
11474,563934,4
11475,563935,3
11476,563936,17
11477,563937,2
11478,563938,3
11479,563939,1
11480,563940,2
11481,563941,3
11482,563942,1
11483,563943,1
11484,563944,2
11485,563945,1
11486,563946,1
11487,563947,4
11488,563949,3
11489,563950,26
11490,563951,1
11491,563952,4
11492,563953,3
11493,563954,3
11494,563955,3
11495,563956,1
11496,563981,4
11497,563982,2
11498,564016,2
11499,564017,3
11500,564019,1
11501,564020,3
11502,564021,4
11503,564022,4
11504,564023,4
11505,564034,1
11506,564037,4
11507,564038,3
11508,564039,26
11509,564040,1
11510,564041,2
11511,564042,4
11512,564043,2
11513,564044,1
11514,564045,3
11515,564046,4
11516,564048,3
11517,564049,2
11518,564050,4
11519,564051,1
11520,564052,3
11521,564053,3
11522,564054,1
11523,564055,2
11524,564056,1
11525,564057,1
11526,564058,2
11527,564059,3
11528,564060,2
11529,564061,4
11530,564062,2
11531,564065,3
11532,564066,4
11533,564067,3
11534,564075,3
11535,564076,2
11536,564077,4
11537,564078,3
11538,564079,26
11539,564083,3
11540,564087,24
11541,564088,4
11542,564089,4
11543,564090,3
11544,564091,3
11545,564092,2
11546,564096,2
11547,564132,3
11548,564133,2
11549,564135,4
11550,564136,2
11551,564137,2
11552,564139,1
11553,564140,26
11554,564141,4
11555,564143,3
11556,564144,2
11557,564145,4
11558,564146,3
11559,564147,2
11560,564148,2
11561,564149,3
11562,564158,2
11563,564159,27
11564,564160,4
11565,564161,4
11566,564162,3
11567,564163,2
11568,564165,2
11569,564166,2
11570,564167,3
11571,564168,3
11572,564169,16
11573,564170,3
11574,564171,4
11575,564172,2
11576,564173,27
11577,564174,4
11578,564181,4
11579,564182,3
11580,564185,1
11581,564186,4
11582,564187,4
11583,564188,1
11584,564189,1
11585,564190,4
11586,564191,4
11587,564192,1
11588,564195,2
11589,564197,4
11590,564198,2
11591,564199,1
11592,564200,1
11593,564201,9
11594,564202,2
11595,564203,3
11596,564205,2
11597,564216,26
11598,564219,1
11599,564221,2
11600,564222,2
11601,564223,4
11602,564224,1
11603,564225,4
11604,564226,27
11605,564227,2
11606,564228,4
11607,564230,3
11608,564231,4
11609,564246,4
11610,564248,4
11611,564256,4
11612,564268,2
11613,564300,2
11614,564301,3
11615,564302,2
11616,564303,1
11617,564304,4
11618,564305,3
11619,564306,1
11620,564307,2
11621,564308,2
11622,564309,26
11623,564310,4
11624,564311,3
11625,564312,1
11626,564313,4
11627,564314,27
11628,564315,2
11629,564316,4
11630,564317,4
11631,564318,3
11632,564319,4
11633,564321,1
11634,564322,4
11635,564323,4
11636,564324,4
11637,564326,2
11638,564327,1
11639,564328,26
11640,564329,26
11641,564330,4
11642,564332,1
11643,564333,4
11644,564334,2
11645,564335,1
11646,564336,3
11647,564337,26
11648,564338,26
11649,564339,2
11650,564342,4
11651,564346,1
11652,564350,2
11653,564351,3
11654,564352,3
11655,564353,2
11656,564354,3
11657,564355,4
11658,564356,4
11659,564357,2
11660,564358,1
11661,564359,3
11662,564360,26
11663,564361,3
11664,564363,2
11665,564364,3
11666,564365,2
11667,564366,2
11668,564367,26
11669,564369,2
11670,564370,4
11671,564371,1
11672,564372,27
11673,564373,3
11674,564374,2
11675,564375,2
11676,564376,3
11677,564377,2
11678,564378,29
11679,564379,3
11680,564380,1
11681,564381,2
11682,564382,1
11683,564383,3
11684,564398,4
11685,564430,1
11686,564431,3
11687,564432,2
11688,564433,1
11689,564434,4
11690,564436,4
11691,564437,4
11692,564438,4
11693,564439,3
11694,564440,2
11695,564471,27
11696,564473,1
11697,564474,2
11698,564475,26
11699,564476,21
11700,564477,3
11701,564479,27
11702,564480,3
11703,564481,29
11704,564482,4
11705,564483,4
11706,564484,1
11707,564485,4
11708,564489,1
11709,564495,1
11710,564496,2
11711,564503,4
11712,564507,4
11713,564510,1
11714,564516,1
11715,564526,2
11716,564529,2
11717,564531,27
11718,564532,2
11719,564534,1
11720,564535,1
11721,564536,3
11722,564537,2
11723,564538,2
11724,564539,8
11725,564540,3
11726,564541,1
11727,564542,3
11728,564543,2
11729,564544,3
11730,564551,3
11731,564552,1
11732,564553,1
11733,564554,2
11734,564555,3
11735,564556,4
11736,564557,1
11737,564559,2
11738,564560,2
11739,564561,4
11740,564562,2
11741,564563,1
11742,564564,3
11743,564572,4
11744,564573,1
11745,564574,1
11746,564614,3
11747,564626,2
11748,564627,3
11749,564628,1
11750,564629,2
11751,564630,4
11752,564631,2
11753,564632,2
11754,564634,1
11755,564635,2
11756,564636,1
11757,564637,1
11758,564638,26
11759,564639,3
11760,564640,2
11761,564641,1
11762,564642,1
11763,564643,2
11764,564646,1
11765,564647,1
11766,564648,2
11767,564650,16
11768,564652,16
11769,564653,2
11770,564656,4
11771,564657,4
11772,564660,3
11773,564661,3
11774,564666,26
11775,564668,1
11776,564669,4
11777,564670,27
11778,564709,1
11779,564710,2
11780,564712,2
11781,564713,2
11782,564714,4
11783,564715,1
11784,564716,4
11785,564717,3
11786,564718,3
11787,564719,1
11788,564720,4
11789,564721,3
11790,564722,4
11791,564723,4
11792,564724,1
11793,564725,1
11794,564726,3
11795,564727,1
11796,564728,2
11797,564729,4
11798,564731,3
11799,564732,2
11800,564733,1
11801,564734,9
11802,564735,3
11803,564736,2
11804,564737,1
11805,564738,2
11806,564739,2
11807,564740,3
11808,564741,1
11809,564742,3
11810,564743,1
11811,564744,1
11812,564745,1
11813,564746,4
11814,564747,4
11815,564749,26
11816,564750,3
11817,564752,2
11818,564753,2
11819,564754,3
11820,564755,1
11821,564756,1
11822,564757,4
11823,564758,4
11824,564760,4
11825,564764,3
11826,564785,2
11827,564800,2
11828,564803,2
11829,564811,4
11830,564814,2
11831,564815,3
11832,564816,2
11833,564817,1
11834,564818,3
11835,564819,14
11836,564820,4
11837,564821,4
11838,564825,4
11839,564835,1
11840,564836,3
11841,564837,1
11842,564838,2
11843,564839,3
11844,564840,1
11845,564841,3
11846,564842,2
11847,564843,3
11848,564846,3
11849,564847,3
11850,564848,2
11851,564849,1
11852,564850,3
11853,564851,2
11854,564852,1
11855,564853,29
11856,564855,2
11857,564856,26
11858,564857,3
11859,564859,4
11860,564860,2
11861,564863,4
11862,564866,1
11863,564868,4
11864,564872,4
11865,564895,3
11866,564896,2
11867,564897,27
11868,564901,4
11869,564902,2
11870,564904,4
11871,564906,27
11872,564910,2
11873,564912,27
11874,564943,1
11875,564950,4
11876,564951,1
11877,564953,4
11878,564957,1
11879,564958,1
11880,564959,3
11881,564961,4
11882,564962,3
11883,564963,1
11884,564965,4
11885,564966,3
11886,564967,1
11887,564972,26
11888,564974,4
11889,564975,9
11890,564976,3
11891,564995,1
11892,565014,2
11893,565056,1
11894,565067,4
11895,565076,1
11896,565080,4
11897,565082,1
11898,565083,1
11899,565084,4
11900,565086,3
11901,565087,4
11902,565088,4
11903,565090,3
11904,565091,1
11905,565092,3
11906,565093,4
11907,565114,4
11908,565115,4
11909,565116,2
11910,565117,4
11911,565118,3
11912,565119,3
11913,565120,2
11914,565121,1
11915,565122,4
11916,565124,15
11917,565125,1
11918,565126,4
11919,565127,2
11920,565128,3
11921,565129,3
11922,565133,4
11923,565139,4
11924,565141,1
11925,565142,3
11926,565143,2
11927,565144,2
11928,565145,32
11929,565146,32
11930,565147,1
11931,565149,1
11932,565150,3
11933,565151,3
11934,565152,2
11935,565153,2
11936,565154,1
11937,565155,3
11938,565156,4
11939,565157,2
11940,565158,4
11941,565181,1
11942,565186,4
11943,565192,2
11944,565197,4
11945,565198,3
11946,565199,3
11947,565200,2
11948,565201,1
11949,565202,2
11950,565204,4
11951,565205,4
11952,565206,4
11953,565207,1
11954,565208,2
11955,565209,3
11956,565211,1
11957,565212,4
11958,565216,3
11959,565218,5
11960,565219,2
11961,565220,4
11962,565221,3
11963,565222,3
11964,565223,4
11965,565224,4
11966,565225,1
11967,565226,4
11968,565228,2
11969,565230,1
11970,565231,1
11971,565232,4
11972,565233,1
11973,565234,3
11974,565235,1
11975,565236,1
11976,565238,4
11977,565239,27
11978,565240,3
11979,565241,2
11980,565242,3
11981,565243,4
11982,565244,3
11983,565245,3
11984,565246,29
11985,565247,3
11986,565248,4
11987,565249,3
11988,565250,1
11989,565251,3
11990,565261,26
11991,565285,3
11992,565286,4
11993,565287,8
11994,565291,1
11995,565292,4
11996,565293,1
11997,565295,13
11998,565303,3
11999,565309,1
12000,565311,1
12001,565312,1
12002,565315,2
12003,565316,4
12004,565317,4
12005,565318,1
12006,565320,4
12007,565321,27
12008,565322,27
12009,565324,4
12010,565325,1
12011,565326,3
12012,565327,1
12013,565328,2
12014,565329,3
12015,565330,2
12016,565331,3
12017,565332,1
12018,565338,4
12019,565346,1
12020,565350,3
12021,565366,2
12022,565372,2
12023,565378,1
12024,565380,3
12025,565381,2
12026,565383,2
12027,565384,1
12028,565386,1
12029,565388,3
12030,565396,4
12031,565397,1
12032,565398,4
12033,565400,3
12034,565401,1
12035,565404,3
12036,565405,2
12037,565406,2
12038,565407,4
12039,565408,4
12040,565409,3
12041,565410,3
12042,565411,4
12043,565413,2
12044,565414,3
12045,565415,4
12046,565416,26
12047,565417,2
12048,565418,4
12049,565419,4
12050,565420,1
12051,565421,4
12052,565423,26
12053,565424,1
12054,565426,3
12055,565427,2
12056,565429,4
12057,565430,26
12058,565431,1
12059,565432,4
12060,565433,1
